Company Name,Transaction Name URL,City,State,Country,Region,Organization_Industries,Organization_Name_URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency in USD,Announced Date
Circleback,https://www.crunchbase.com/funding_round/circleback-6736-pre-seed--91674a8f,San Francisco,California,United States,North America,"Artificial Intelligence (AI), SaaS, Software",https://www.crunchbase.com/organization/circleback-6736,Pre-Seed,500000,USD,500000,2/27/2024
Milu Health,https://www.crunchbase.com/funding_round/milu-health-seed--91b05ee5,Evanston,Illinois,United States,North America,"Electronic Health Record (EHR), Medical, Software",https://www.crunchbase.com/organization/milu-health,Seed,4800000,USD,4800000,3/11/2024
Browser Buddy,https://www.crunchbase.com/funding_round/browser-buddy-pre-seed--9229a076,San Francisco,California,United States,North America,"Internet, SaaS, Software",https://www.crunchbase.com/organization/browser-buddy,Pre-Seed,500000,USD,500000,2/27/2024
Foundry,https://www.crunchbase.com/funding_round/foundry-5bb1-seed--94e47a9b,Palo Alto,California,United States,North America,"Artificial Intelligence (AI), Cloud Computing, Machine Learning",https://www.crunchbase.com/organization/foundry-5bb1,Seed,0,NULL,0,3/20/2024
Cogna,https://www.crunchbase.com/funding_round/cogna-seed--9523dc16,London,England,United Kingdom,Europe,"Information Technology, SaaS",https://www.crunchbase.com/organization/cogna,Seed,3760000,GBP,4817820,3/7/2024
Bedrock Security,https://www.crunchbase.com/funding_round/bedrock-security-seed--956566e9,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Big Data, Cloud Management, Cloud Security, Cyber Security, Data Governance, Information Technology, Security",https://www.crunchbase.com/organization/bedrock-security,Seed,10000000,USD,10000000,3/26/2024
ego,https://www.crunchbase.com/funding_round/ego-be46-pre-seed--95695b92,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Broadcasting, Software",https://www.crunchbase.com/organization/ego-be46,Pre-Seed,500000,USD,500000,4/3/2024
Kore Digital Mining,https://www.crunchbase.com/funding_round/kore-digital-mining-seed--959e6c9a,Edinburgh,Edinburgh,City of,United Kingdom,"Bitcoin, Blockchain, Cryptocurrency",https://www.crunchbase.com/organization/kore-digital-mining,Seed,150000,USD,150000,4/15/2024
Assembly,https://www.crunchbase.com/funding_round/assembly-5f37-pre-seed--96a57395,San Francisco,California,United States,North America,"B2B, Developer Tools, Web Development",https://www.crunchbase.com/organization/assembly-5f37,Pre-Seed,500000,USD,500000,4/3/2024
Markprompt,https://www.crunchbase.com/funding_round/markprompt-pre-seed--97243e90,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Customer Service, Software",https://www.crunchbase.com/organization/markprompt,Pre-Seed,500000,USD,500000,4/3/2024
Senso.ai,https://www.crunchbase.com/funding_round/senso-2-seed--97936e4c,Toronto,Ontario,Canada,North America,"Analytics, Big Data, SaaS",https://www.crunchbase.com/organization/senso-2,Seed,500000,USD,500000,2/27/2024
Nominal,https://www.crunchbase.com/funding_round/nominal-75ce-seed--98465247,New York,New York,United States,North America,"Enterprise Resource Planning (ERP), Financial Services, Software, Web Development",https://www.crunchbase.com/organization/nominal-75ce,Seed,9200000,USD,9200000,3/27/2024
GorillaTech.ai,https://www.crunchbase.com/funding_round/gorillatech-ai-pre-seed--98549ce0,Agoura Hills,California,United States,North America,"Artificial Intelligence (AI), Blockchain, Payments, Predictive Analytics",https://www.crunchbase.com/organization/gorillatech-ai,Pre-Seed,380000,USD,380000,2/23/2024
Cleric,https://www.crunchbase.com/funding_round/cleric-73c7-seed--986d9059,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Software",https://www.crunchbase.com/organization/cleric-73c7,Seed,4300000,USD,4300000,3/21/2024
Assurified,https://www.crunchbase.com/funding_round/assurified-seed--988fad20,Wilmington,Delaware,United States,North America,"FinTech, Software",https://www.crunchbase.com/organization/assurified,Seed,6132000,USD,6132000,3/6/2024
Nestor,https://www.crunchbase.com/funding_round/nestor-7bc9-seed--98b3e0cd,Montauban-de-bretagne,Bretagne,France,Europe,"Legal Tech, Security, Software",https://www.crunchbase.com/organization/nestor-7bc9,Seed,1200000,EUR,1303002,3/22/2024
JENA,https://www.crunchbase.com/funding_round/jena-e3b0-pre-seed--98ee9438,London,England,United Kingdom,Europe,"Beauty, Health Care, Internet, Mobile Apps, Software, Web Development, Wellness",https://www.crunchbase.com/organization/jena-e3b0,Pre-Seed,1200000,GBP,1519105,4/8/2024
Vidext,https://www.crunchbase.com/funding_round/vidext-seed--9910ee2a,Bilbao,Pais Vasco,Spain,Europe,"Software, Video, Video on Demand",https://www.crunchbase.com/organization/vidext,Seed,2000000,EUR,2148228,4/10/2024
Foxy.ai,https://www.crunchbase.com/funding_round/foxy-ai-a53c-pre-seed--995ed400,Los Angeles,California,United States,North America,Apps,https://www.crunchbase.com/organization/foxy-ai-a53c,Pre-Seed,1500000,USD,1500000,3/20/2024
Karomia,https://www.crunchbase.com/funding_round/karomia-pre-seed--99802f16,Gent,Oost-Vlaanderen,Belgium,Europe,"Software, Sustainability",https://www.crunchbase.com/organization/karomia,Pre-Seed,100000,EUR,108454,3/1/2024
Metaverse HQ,https://www.crunchbase.com/funding_round/metaverse-hq-seed--999c9c61,New York,New York,United States,North America,"Metaverse, Web3",https://www.crunchbase.com/organization/metaverse-hq,Seed,1100000,USD,1100000,3/19/2024
Langtail,https://www.crunchbase.com/funding_round/langtail-pre-seed--99c09627,Prague,Hlavni mesto Praha,Czech Republic,Europe,"Artificial Intelligence (AI), Developer Platform, Natural Language Processing, SaaS, Software",https://www.crunchbase.com/organization/langtail,Pre-Seed,1000000,USD,1000000,4/25/2024
Data4Sales,https://www.crunchbase.com/funding_round/data4sales-seed--9a441f2d,Montevideo,NA - Uruguay,Uruguay,South America,"Analytics, Data Integration, E-Commerce, Marketing Automation",https://www.crunchbase.com/organization/data4sales,Seed,2300000,USD,2300000,4/10/2024
NeuralFabric,https://www.crunchbase.com/funding_round/neuralfabric-pre-seed--9ab1669f,Redmond,Washington,United States,North America,"Artificial Intelligence (AI), Information Technology, Machine Learning",https://www.crunchbase.com/organization/neuralfabric,Pre-Seed,5000000,USD,5000000,2/29/2024
OffDeal,https://www.crunchbase.com/funding_round/offdeal-pre-seed--9ac86ee3,New York,New York,United States,North America,"Artificial Intelligence (AI), Information Technology, Software",https://www.crunchbase.com/organization/offdeal,Pre-Seed,500000,USD,500000,2/27/2024
Blockhouse Digital,https://www.crunchbase.com/funding_round/blockhouse-digital-seed--9aedac2f,Dallas,Texas,United States,North America,"Asset Management, Cryptocurrency, Financial Services",https://www.crunchbase.com/organization/blockhouse-digital,Seed,2000000,USD,2000000,3/21/2024
Airfront,https://www.crunchbase.com/funding_round/airfront-71a6-pre-seed--9bb9d81e,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Data Center Automation, Software",https://www.crunchbase.com/organization/airfront-71a6,Pre-Seed,500000,USD,500000,4/3/2024
Alysio,https://www.crunchbase.com/funding_round/alysio-seed--9bfba138,Lehi,Utah,United States,North America,Software,https://www.crunchbase.com/organization/alysio,Seed,3899997,USD,3899997,4/3/2024
Dragoneye,https://www.crunchbase.com/funding_round/dragoneye-pre-seed--9c685b15,New York,New York,United States,North America,"Artificial Intelligence (AI), Software",https://www.crunchbase.com/organization/dragoneye,Pre-Seed,500000,USD,500000,3/1/2024
Enhencer,https://www.crunchbase.com/funding_round/enhencer-seed--9cf5e45f,San Francisco,California,United States,North America,"Advertising Platforms, Artificial Intelligence (AI), Machine Learning, SaaS",https://www.crunchbase.com/organization/enhencer,Seed,1000000,USD,1000000,4/5/2024
Cue,https://www.crunchbase.com/funding_round/cue-13b9-seed--9d321884,Birkenhead,Wirral,United Kingdom,Europe,"Customer Service, Information Technology, Software",https://www.crunchbase.com/organization/cue-13b9,Seed,1600000,GBP,2025119,3/1/2024
Vector,https://www.crunchbase.com/funding_round/vector-ae49-seed--9d334cc6,Boston,Massachusetts,United States,North America,"B2B, Software",https://www.crunchbase.com/organization/vector-ae49,Seed,0,NULL,0,3/25/2024
PingMi,https://www.crunchbase.com/funding_round/pingmi-pre-seed--9d35c494,Wilmington,Delaware,United States,North America,"Information Technology, Software",https://www.crunchbase.com/organization/pingmi,Pre-Seed,110000,USD,110000,1/31/2024
PassCash,https://www.crunchbase.com/funding_round/passcash-seed--9d3642a5,Kalispell,Montana,United States,North America,"E-Commerce, Financial Services, Software",https://www.crunchbase.com/organization/passcash,Seed,0,NULL,0,3/8/2024
SuretyNow,https://www.crunchbase.com/funding_round/suretynow-pre-seed--9e5bd7a4,Austin,Texas,United States,North America,"Developer Platform, Insurance, Online Portals, Professional Services",https://www.crunchbase.com/organization/suretynow,Pre-Seed,500000,USD,500000,4/3/2024
Sumday,https://www.crunchbase.com/funding_round/sumday-7cd6-seed--9e60a49e,Burnie,Tasmania,Australia,Oceania,"Accounting, Enterprise Software, Software, Sustainability",https://www.crunchbase.com/organization/sumday-7cd6,Seed,5300000,AUD,3400241,4/16/2024
Carousel Technologies,https://www.crunchbase.com/funding_round/carousel-technologies-pre-seed--9f113db3,New York,New York,United States,North America,"B2B, Enterprise Software, Finance",https://www.crunchbase.com/organization/carousel-technologies,Pre-Seed,500000,USD,500000,4/3/2024
Centauri AI,https://www.crunchbase.com/funding_round/centauri-ai-pre-seed--9f357bbd,Alameda,California,United States,North America,"Data Integration, Data Management, FinTech, Information Technology, Internet",https://www.crunchbase.com/organization/centauri-ai,Pre-Seed,500000,USD,500000,2/27/2024
Quivr,https://www.crunchbase.com/funding_round/quivr-9189-pre-seed--9f3b0949,Paris,Ile-de-France,France,Europe,"Artificial Intelligence (AI), Software",https://www.crunchbase.com/organization/quivr-9189,Pre-Seed,500000,USD,500000,3/1/2024
Webtap Technologies,https://www.crunchbase.com/funding_round/webtap-technologies-pre-seed--a17b4760,Sheridan,Wyoming,United States,North America,Software,https://www.crunchbase.com/organization/webtap-technologies,Pre-Seed,0,NULL,0,2/1/2024
PromptArmor,https://www.crunchbase.com/funding_round/promptarmor-pre-seed--a1a84b2a,San Francisco,California,United States,North America,"Cyber Security, Network Security, Software",https://www.crunchbase.com/organization/promptarmor,Pre-Seed,500000,USD,500000,4/3/2024
Scheduler AI,https://www.crunchbase.com/funding_round/get-together-ai-seed--a1cac567,Cincinnati,Ohio,United States,North America,"Artificial Intelligence (AI), Messaging, Software",https://www.crunchbase.com/organization/get-together-ai,Seed,2791656,USD,2791656,4/2/2024
EmployPlan,https://www.crunchbase.com/funding_round/whoonid-seed--a21af2d6,Panama City Beach,Florida,United States,North America,"Consulting, Human Resources, Professional Services, SaaS, Software",https://www.crunchbase.com/organization/whoonid,Seed,600000,USD,600000,2/16/2024
Heyday,https://www.crunchbase.com/funding_round/heyday-d38f-seed--a221688a,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Information Technology, Knowledge Management, Productivity Tools, Software",https://www.crunchbase.com/organization/heyday-d38f,Seed,0,NULL,0,5/5/2024
FitPic,https://www.crunchbase.com/funding_round/fitpic-pre-seed--a234815f,San Francisco,California,United States,North America,"Fitness, Mobile Apps, Social Media, Software",https://www.crunchbase.com/organization/fitpic,Pre-Seed,12000,USD,12000,3/4/2024
Precip,https://www.crunchbase.com/funding_round/precip-pre-seed--a242a16e,San Francisco,California,United States,North America,"Agriculture, Consumer, Data Visualization, Information Services, Information Technology",https://www.crunchbase.com/organization/precip,Pre-Seed,500000,USD,500000,4/3/2024
CloudCruise,https://www.crunchbase.com/funding_round/cloudcruise-pre-seed--a2908321,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Data Management, SaaS",https://www.crunchbase.com/organization/cloudcruise,Pre-Seed,500000,USD,500000,4/3/2024
Sprih,https://www.crunchbase.com/funding_round/sprih-seed--a2aabd96,Philadelphia,Pennsylvania,United States,North America,"Artificial Intelligence (AI), CleanTech, Enterprise Software, Risk Management, SaaS, Sustainability",https://www.crunchbase.com/organization/sprih,Seed,3000000,USD,3000000,3/19/2024
Refr Sports,https://www.crunchbase.com/funding_round/refr-sports-pre-seed--a317fcf7,Minneapolis,Minnesota,United States,North America,"Software, Sports",https://www.crunchbase.com/organization/refr-sports,Pre-Seed,535000,USD,535000,3/26/2024
PuppyGraph,https://www.crunchbase.com/funding_round/puppygraph-seed--a3453143,Santa Clara,California,United States,North America,"Analytics, Software",https://www.crunchbase.com/organization/puppygraph,Seed,0,NULL,0,3/14/2024
Kiosk,https://www.crunchbase.com/funding_round/kiosk-f470-pre-seed--a367b40d,Paris,Ile-de-France,France,Europe,"Artificial Intelligence (AI), Marketing Automation, Messaging",https://www.crunchbase.com/organization/kiosk-f470,Pre-Seed,500000,USD,500000,4/3/2024
Klark,https://www.crunchbase.com/funding_round/klark-seed--a37af6d3,Bordeaux,Aquitaine,France,Europe,"Artificial Intelligence (AI), Customer Service, Information Technology",https://www.crunchbase.com/organization/klark,Seed,0,NULL,0,3/21/2024
Speaksee Venue Accessibility,https://www.crunchbase.com/funding_round/speaksee-seed--a3862436,Rotterdam,Zuid-Holland,The Netherlands,Europe,"Audio, Audio/Visual Equipment, Communication Hardware, Hardware, Health Care, Medical Device, Speech Recognition",https://www.crunchbase.com/organization/speaksee,Seed,800000,EUR,861558,4/25/2024
Quadratic,https://www.crunchbase.com/funding_round/quadratic-4750-seed--a406f227,Boulder,Colorado,United States,North America,"Data Storage, Database, SaaS",https://www.crunchbase.com/organization/quadratic-4750,Seed,5600000,USD,5600000,4/2/2024
Superinsight,https://www.crunchbase.com/funding_round/superinsight-pre-seed--a4162dd1,Menlo Park,California,United States,North America,"Artificial Intelligence (AI), Document Management, Legal Tech",https://www.crunchbase.com/organization/superinsight,Pre-Seed,200000,USD,200000,4/22/2024
Bull Project,https://www.crunchbase.com/funding_round/bull-project-pre-seed--a44fb383,Edinburgh,Edinburgh,City of,United Kingdom,"Blockchain, Cryptocurrency, Human Resources, Information Technology, Outsourcing, Payments, Software, Web3",https://www.crunchbase.com/organization/bull-project,Pre-Seed,15000,EUR,16310,3/18/2024
Haiper,https://www.crunchbase.com/funding_round/haiper-ai-seed--a45a9caa,London,England,United Kingdom,Europe,"3D Technology, Artificial Intelligence (AI), Content Creators, Generative AI, Machine Learning, Social Network",https://www.crunchbase.com/organization/haiper-ai,Seed,13800000,USD,13800000,3/6/2024
Coddy,https://www.crunchbase.com/funding_round/coddy-pre-seed--a5c30e41,Delaware,Ohio,United States,North America,"E-Learning, EdTech, Software",https://www.crunchbase.com/organization/coddy,Pre-Seed,170000,USD,170000,3/15/2024
Halfmore,https://www.crunchbase.com/funding_round/halfmore-pre-seed--a63f2975,Palo Alto,California,United States,North America,"Financial Services, Information Technology, SaaS, Software",https://www.crunchbase.com/organization/halfmore,Pre-Seed,1500000000,KRW,1115988,3/26/2024
Salieri AI,https://www.crunchbase.com/funding_round/salieri-ai-pre-seed--a6eaa205,Boston,Massachusetts,United States,North America,"Artificial Intelligence (AI), Generative AI",https://www.crunchbase.com/organization/salieri-ai,Pre-Seed,1050000,USD,1050000,3/1/2024
OpenFoundry,https://www.crunchbase.com/funding_round/openfoundry-pre-seed--a73ab04e,San Francisco,California,United States,North America,"Developer Platform, Internet, Software",https://www.crunchbase.com/organization/openfoundry,Pre-Seed,500000,USD,500000,4/3/2024
Asterias,https://www.crunchbase.com/funding_round/asterias-7829-pre-seed--a73c9fd1,London,England,United Kingdom,Europe,"Developer APIs, InsurTech, Software",https://www.crunchbase.com/organization/asterias-7829,Pre-Seed,600000,GBP,764153,3/6/2024
Audiogen,https://www.crunchbase.com/funding_round/audiogen-pre-seed--a8924cac,London,England,United Kingdom,Europe,"Artificial Intelligence (AI), Audio, Machine Learning, Music, Musical Instruments, Software",https://www.crunchbase.com/organization/audiogen,Pre-Seed,250000,USD,250000,3/21/2024
MAIHEM,https://www.crunchbase.com/funding_round/maihem-pre-seed--a895fd50,San Francisco,California,United States,North America,"Analytics, Generative AI, Predictive Analytics",https://www.crunchbase.com/organization/maihem,Pre-Seed,500000,USD,500000,4/3/2024
Sonauto,https://www.crunchbase.com/funding_round/sonauto-pre-seed--a8e57f60,San Francisco,California,United States,North America,Software,https://www.crunchbase.com/organization/sonauto,Pre-Seed,500000,USD,500000,2/27/2024
InQuery,https://www.crunchbase.com/funding_round/inquery-d6d6-pre-seed--a8e72fca,San Francisco,California,United States,North America,"Big Data, Data Management, Software",https://www.crunchbase.com/organization/inquery-d6d6,Pre-Seed,500000,USD,500000,4/3/2024
Toma,https://www.crunchbase.com/funding_round/toma-7107-pre-seed--a936a08a,New York,New York,United States,North America,"Artificial Intelligence (AI), Call Center, Software",https://www.crunchbase.com/organization/toma-7107,Pre-Seed,500000,USD,500000,2/27/2024
Bump,https://www.crunchbase.com/funding_round/ownors-ai-seed--a9558018,Los Angeles,California,United States,North America,"Artificial Intelligence (AI), Content Creators, FinTech, Sharing Economy, Virtual Workforce",https://www.crunchbase.com/organization/ownors-ai,Seed,3000000,USD,3000000,4/23/2024
Zaymo,https://www.crunchbase.com/funding_round/zaymo-pre-seed--a9a1650f,Provo,Utah,United States,North America,"E-Commerce, Email, Mobile Apps, Software",https://www.crunchbase.com/organization/zaymo,Pre-Seed,500000,USD,500000,4/3/2024
Aiorde,https://www.crunchbase.com/funding_round/aiorde-seed--a9fc6179,London,England,United Kingdom,Europe,"Artificial Intelligence (AI), Cryptocurrency, Information Technology",https://www.crunchbase.com/organization/aiorde,Seed,1000000,USD,1000000,4/3/2024
Symbolica AI,https://www.crunchbase.com/funding_round/symbolica-ai-seed--aa7cd53b,Palo Alto,California,United States,North America,"Artificial Intelligence (AI), Software",https://www.crunchbase.com/organization/symbolica-ai,Seed,0,NULL,0,4/9/2024
Paypipe,https://www.crunchbase.com/funding_round/paypipe-pre-seed--aaccb145,Sydney,New South Wales,Australia,Oceania,"FinTech, Productivity Tools, Software, Virtual Workforce",https://www.crunchbase.com/organization/paypipe,Pre-Seed,50000,USD,50000,2/1/2024
dawn,https://www.crunchbase.com/funding_round/dawn-0165-pre-seed--ab00e23f,San Francisco,California,United States,North America,"Analytics, Artificial Intelligence (AI), SaaS",https://www.crunchbase.com/organization/dawn-0165,Pre-Seed,500000,USD,500000,2/27/2024
Lexverify,https://www.crunchbase.com/funding_round/lexverify-seed--ab39dbd8,Birmingham,Birmingham,United Kingdom,Europe,"Artificial Intelligence (AI), Cyber Security, Software",https://www.crunchbase.com/organization/lexverify,Seed,900000,GBP,1136517,3/26/2024
Log10,https://www.crunchbase.com/funding_round/log10-e92e-seed--ab3fbb10,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Data Management, Software",https://www.crunchbase.com/organization/log10-e92e,Seed,7200000,USD,7200000,4/24/2024
PayShepherd,https://www.crunchbase.com/funding_round/payshepherd-seed--ab7fc89c,Calgary,Alberta,Canada,North America,"Billing, Financial Services, FinTech",https://www.crunchbase.com/organization/payshepherd,Seed,7000000,CAD,5180369,3/6/2024
Hubu,https://www.crunchbase.com/funding_round/hubu-pre-seed--ac6496a8,London,England,United Kingdom,Europe,"Angel Investment, Artificial Intelligence (AI), Banking, FinTech, Venture Capital",https://www.crunchbase.com/organization/hubu,Pre-Seed,0,NULL,0,4/15/2024
Medvise,https://www.crunchbase.com/funding_round/medvise-seed--ac8646bc,Dover,Delaware,United States,North America,"Artificial Intelligence (AI), Electronic Health Record (EHR), Health Care, Health Diagnostics, Health Insurance, Medical, Software",https://www.crunchbase.com/organization/medvise,Seed,0,NULL,0,4/16/2024
Verify,https://www.crunchbase.com/funding_round/verify-ac79-seed--ad162254,Amsterdam,Noord-Holland,The Netherlands,Europe,"Artificial Intelligence (AI), SaaS",https://www.crunchbase.com/organization/verify-ac79,Seed,1000000,EUR,1061007,4/16/2024
Celest,https://www.crunchbase.com/funding_round/celest-c0f3-pre-seed--ad2f8938,San Francisco,California,United States,North America,"Cloud Computing, Developer Tools, SaaS",https://www.crunchbase.com/organization/celest-c0f3,Pre-Seed,500000,USD,500000,4/3/2024
Trident AI,https://www.crunchbase.com/funding_round/trident-ai-4fe3-pre-seed--ada24f2e,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Banking, Cyber Security, Financial Services, FinTech, Fraud Detection, Machine Learning",https://www.crunchbase.com/organization/trident-ai-4fe3,Pre-Seed,125000,USD,125000,2/16/2024
PeakMetrics,https://www.crunchbase.com/funding_round/peakmetrics-seed--add9c2fa,Los Angeles,California,United States,North America,"Cyber Security, Machine Learning, Marketing Automation, Natural Language Processing, Software",https://www.crunchbase.com/organization/peakmetrics,Seed,3000000,USD,3000000,3/7/2024
Plenti Space,https://www.crunchbase.com/funding_round/plenti-space-pre-seed--adddd0a3,London,England,United Kingdom,Europe,"Interior Design, Real Estate, Robotics",https://www.crunchbase.com/organization/plenti-space,Pre-Seed,249999,GBP,315529,3/28/2024
marblism,https://www.crunchbase.com/funding_round/marblism-pre-seed--aeac0020,London,England,United Kingdom,Europe,"Artificial Intelligence (AI), Software",https://www.crunchbase.com/organization/marblism,Pre-Seed,500000,USD,500000,3/1/2024
Model ML,https://www.crunchbase.com/funding_round/model-ml-pre-seed--aeb6d6d6,London,England,United Kingdom,Europe,"Artificial Intelligence (AI), B2B",https://www.crunchbase.com/organization/model-ml,Pre-Seed,500000,USD,500000,2/27/2024
Quantic,https://www.crunchbase.com/funding_round/quantic-c103-pre-seed--aec51676,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Database, Lead Generation, Sales Automation",https://www.crunchbase.com/organization/quantic-c103,Pre-Seed,500000,USD,500000,4/3/2024
SaaSquare,https://www.crunchbase.com/funding_round/saasquare-seed--aed89c9d,London,England,United Kingdom,Europe,"Financial Services, Marketplace, Professional Services, SaaS",https://www.crunchbase.com/organization/saasquare,Seed,0,NULL,0,2/27/2024
Foundational,https://www.crunchbase.com/funding_round/foundational-f34e-seed--afba3ddd,San Francisco,California,United States,North America,"Data Management, Software, Software Engineering",https://www.crunchbase.com/organization/foundational-f34e,Seed,8000000,USD,8000000,3/25/2024
ValidMind,https://www.crunchbase.com/funding_round/validmind-seed--b05ac2b8,Palo Alto,California,United States,North America,"Artificial Intelligence (AI), Banking, Financial Services, Information Technology, Insurance, Machine Learning, Risk Management, Software",https://www.crunchbase.com/organization/validmind,Seed,8100000,USD,8100000,3/27/2024
PineGap,https://www.crunchbase.com/funding_round/pinegap-seed--b0dbf853,New York,New York,United States,North America,"Artificial Intelligence (AI), Software, Web Development",https://www.crunchbase.com/organization/pinegap,Seed,2500000,USD,2500000,4/15/2024
Raiinmaker,https://www.crunchbase.com/funding_round/raiinmaker-seed--b102ac97,Santa Monica,California,United States,North America,"Communities, Information Technology, Marketing Automation, Mobile Apps, Social Media",https://www.crunchbase.com/organization/raiinmaker,Seed,7500000,USD,7500000,4/3/2024
VITAS,https://www.crunchbase.com/funding_round/vitas-seed--b10e6897,NÃ¼rnberg,Bayern,Germany,Europe,"Artificial Intelligence (AI), Machine Learning, SaaS, Software",https://www.crunchbase.com/organization/vitas,Seed,3100000,EUR,3362074,3/1/2024
HealthSage AI,https://www.crunchbase.com/funding_round/healthsage-ai-seed--b1559a9d,Amsterdam,Noord-Holland,The Netherlands,Europe,"Artificial Intelligence (AI), Software, Web Development",https://www.crunchbase.com/organization/healthsage-ai,Seed,3000000,EUR,3183020,4/16/2024
Crypto Valley Exchange,https://www.crunchbase.com/funding_round/crypto-valley-exchange-seed--b25cda5d,Zug,Zug,Switzerland,Europe,"Blockchain, Cryptocurrency, Trading Platform",https://www.crunchbase.com/organization/crypto-valley-exchange,Seed,7000000,USD,7000000,4/16/2024
EXCHANGE ROBOTICS INC,https://www.crunchbase.com/funding_round/exchange-robotics-inc-pre-seed--b26082f4,New York,New York,United States,North America,"Financial Services, Software",https://www.crunchbase.com/organization/exchange-robotics-inc,Pre-Seed,0,NULL,0,3/11/2024
Jigo AI,https://www.crunchbase.com/funding_round/jigo-ai-pre-seed--b2d27799,Bellevue,Washington,United States,North America,"Artificial Intelligence (AI), Legal, SaaS, Software",https://www.crunchbase.com/organization/jigo-ai,Pre-Seed,700000,USD,700000,3/5/2024
LineLeap,https://www.crunchbase.com/funding_round/lineleap-seed--b3bd599f,New York,New York,United States,North America,"iOS, Software",https://www.crunchbase.com/organization/lineleap,Seed,6106092,USD,6106092,2/29/2024
Leya,https://www.crunchbase.com/funding_round/leya-876d-pre-seed--b3d531b4,Stockholm,Stockholms Lan,Sweden,Europe,"Artificial Intelligence (AI), Legal, Software",https://www.crunchbase.com/organization/leya-876d,Pre-Seed,500000,USD,500000,4/3/2024
KuraTech,https://www.crunchbase.com/funding_round/kuratech-pre-seed--b487d0d4,ReykjavÃ­k,Gullbringusysla,Iceland,Europe,"Software, Web Development",https://www.crunchbase.com/organization/kuratech,Pre-Seed,0,NULL,0,3/5/2024
Agio Ratings,https://www.crunchbase.com/funding_round/agio-ratings-seed--b5211be2,London,England,United Kingdom,Europe,"Asset Management, Risk Management, Software",https://www.crunchbase.com/organization/agio-ratings,Seed,4600000,USD,4600000,3/5/2024
Zafran Security,https://www.crunchbase.com/funding_round/zafran-seed--b58aa365,New York,New York,United States,North America,"Information Technology, Network Security, Software",https://www.crunchbase.com/organization/zafran,Seed,5500000,USD,5500000,3/28/2024
Lawato,https://www.crunchbase.com/funding_round/lawato-seed--b59dc101,Tallinn,Harjumaa,Estonia,Europe,"Information Technology, Legal Tech, SaaS, Software",https://www.crunchbase.com/organization/lawato,Seed,0,NULL,0,3/5/2024
Lumana,https://www.crunchbase.com/funding_round/lumana-seed--b5e33f6b,Palo Alto,California,United States,North America,"Artificial Intelligence (AI), Software, Web Development",https://www.crunchbase.com/organization/lumana,Seed,24000000,USD,24000000,4/2/2024
SubBase,https://www.crunchbase.com/funding_round/subbase-seed--b5f72b0e,Fort Lauderdale,Florida,United States,North America,"Construction, Software",https://www.crunchbase.com/organization/subbase,Seed,3999998,USD,3999998,3/15/2024
Veesual,https://www.crunchbase.com/funding_round/veesual-seed--b7456b0e,Paris,Ile-de-France,France,Europe,"Advertising, Artificial Intelligence (AI), E-Commerce, Fashion, Generative AI, Internet, Machine Learning, Retail, Social Media, Software",https://www.crunchbase.com/organization/veesual,Seed,7500000,USD,7500000,4/17/2024
ShredSpots APP,https://www.crunchbase.com/funding_round/free-2-shred-seed--b7c954e1,Venice,California,United States,North America,"Art, Artificial Intelligence (AI), Augmented Reality, Blockchain, Social Media, Social Network, Sports",https://www.crunchbase.com/organization/free-2-shred,Seed,400000,USD,400000,2/10/2024
HumanX,https://www.crunchbase.com/funding_round/humanx-f629-seed--b7f24022,Las Vegas,Nevada,United States,North America,"Artificial Intelligence (AI), Software",https://www.crunchbase.com/organization/humanx-f629,Seed,6000000,USD,6000000,4/15/2024
Synctum,https://www.crunchbase.com/funding_round/synctum-pre-seed--b7fec195,Moscow,Moscow City,Russian Federation,Europe,EdTech,https://www.crunchbase.com/organization/synctum,Pre-Seed,25000000,RUB,263750,2/24/2024
TollBit,https://www.crunchbase.com/funding_round/tollbit-seed--b81e4eca,New York,New York,United States,North America,"Artificial Intelligence (AI), Content",https://www.crunchbase.com/organization/tollbit,Seed,7000000,USD,7000000,3/5/2024
Fluent,https://www.crunchbase.com/funding_round/fluent-6f0c-seed--b884965f,London,England,United Kingdom,Europe,"Analytics, Artificial Intelligence (AI), Information Technology",https://www.crunchbase.com/organization/fluent-6f0c,Seed,6900000,EUR,7520649,3/6/2024
Enzzo,https://www.crunchbase.com/funding_round/enzzo-seed--b88d703b,Seattle,Washington,United States,North America,"Artificial Intelligence (AI), Electronics, Hardware",https://www.crunchbase.com/organization/enzzo,Seed,3000000,USD,3000000,3/5/2024
Brainbase,https://www.crunchbase.com/funding_round/brainbase-2ae6-pre-seed--b908deff,San Francisco,California,United States,North America,"Artificial Intelligence (AI), B2B, Information Technology, Internet",https://www.crunchbase.com/organization/brainbase-2ae6,Pre-Seed,500000,USD,500000,2/27/2024
